review_id,product_id,brand,rating,title,text,date,verified,helpful_count,full_text,vader_compound,vader_pos,vader_neg,vader_neu,textblob_polarity,textblob_subjectivity,combined_score,sentiment_label
RY8UDQDDAQJRTM,BEEDDE4936,Aristocrat,5,Worth the money,Great quality for the price. Lightweight. Used it for my trip and it handled everything well. The material works smoothly. Highly recommend.,2026-02-07,True,0,Worth the money. Great quality for the price. Lightweight. Used it for my trip and it handled everything well. The material works smoothly. Highly recommend.,0.8718,0.342,0.0,0.658,0.42,0.4633,0.7137,Positive
RJDX0PKOVTRPYX,BEEDDE4936,Aristocrat,4,Amazing value,Amazing product at this price point. Lightweight. The material feels durable and the weight is very smooth. Recommended for frequent travelers.,2026-02-11,True,0,Amazing value. Amazing product at this price point. Lightweight. The material feels durable and the weight is very smooth. Recommended for frequent travelers.,0.9017,0.389,0.0,0.611,0.455,0.6875,0.7454,Positive
RTJ5ZOOH3YRGHW,BEEDDE4936,Aristocrat,4,Excellent quality,Perfect cabin luggage! Fits all airline requirements. Lightweight. wheels is of great quality. Will suggest to friends.,2025-04-12,True,1,Excellent quality. Perfect cabin luggage! Fits all airline requirements. Lightweight. wheels is of great quality. Will suggest to friends.,0.9422,0.498,0.0,0.502,0.9333,0.9167,0.9391,Positive
RGYFLQ8XPA95G1,BEEDDE4936,Aristocrat,4,Love it!,"Five stars! Lightweight, simple design, and excellent build quality. What more can you ask for at this price?",2026-04-04,True,8,"Love it!. Five stars! Lightweight, simple design, and excellent build quality. What more can you ask for at this price?",0.8585,0.32,0.0,0.68,0.5703,0.6143,0.7576,Positive
RBAYKIS11D2MRM,BEEDDE4936,Aristocrat,4,Excellent quality,This is my second purchase from Aristocrat and they never disappoint. Basic functionality. The wheels is even better than my previous bag.,2025-07-03,True,0,Excellent quality. This is my second purchase from Aristocrat and they never disappoint. Basic functionality. The wheels is even better than my previous bag.,0.8342,0.297,0.0,0.703,0.2667,0.3583,0.6356,Positive
R46VEY0A94XFRI,BEEDDE4936,Aristocrat,4,Must buy!,Love this luggage! Lightweight and simple design. Looks premium and feels sturdy. The compartments quality is really good for this price range.,2025-04-17,True,0,Must buy!. Love this luggage! Lightweight and simple design. Looks premium and feels sturdy. The compartments quality is really good for this price range.,0.8392,0.266,0.0,0.734,0.4417,0.519,0.7001,Positive
R85Y6Q8SJY5OP9,BEEDDE4936,Aristocrat,4,Excellent quality,"Very satisfied! The build quality is good, Simple design. Packing was easy due to the spacious compartments. The handle is excellent.",2025-11-01,True,0,"Excellent quality. Very satisfied! The build quality is good, Simple design. Packing was easy due to the spacious compartments. The handle is excellent.",0.9484,0.48,0.0,0.52,0.5458,0.7379,0.8075,Positive
RF8WXKK2ABKVBL,B942B5AE28,Aristocrat,4,Must buy!,This is my second purchase from Aristocrat and they never disappoint. Basic functionality. The wheels is even better than my previous bag.,2025-08-31,True,2,Must buy!. This is my second purchase from Aristocrat and they never disappoint. Basic functionality. The wheels is even better than my previous bag.,0.6652,0.199,0.0,0.801,0.0833,0.1979,0.4615,Positive
R2S8U8ZF0P7KB7,B942B5AE28,Aristocrat,3,Not bad,Mixed feelings about this one. Basic functionality is great but cheap material feel is disappointing. Would rate it average.,2025-12-02,True,0,Not bad. Mixed feelings about this one. Basic functionality is great but cheap material feel is disappointing. Would rate it average.,-0.2083,0.167,0.161,0.672,0.1143,0.5131,-0.0954,Neutral
RGP52F1JOHKK7Q,B942B5AE28,Aristocrat,3,Not bad,Mixed feelings about this one. Lightweight is great but zipper failure is disappointing. Would rate it average.,2026-01-05,True,3,Not bad. Mixed feelings about this one. Lightweight is great but zipper failure is disappointing. Would rate it average.,-0.7411,0.159,0.31,0.531,0.0139,0.5111,-0.4769,Negative
RYSYMMQ8Q6A1DF,B942B5AE28,Aristocrat,4,Amazing value,Great quality for the price. Basic functionality. Used it for my trip and it handled everything well. The weight works smoothly. Highly recommend.,2025-11-05,True,0,Amazing value. Great quality for the price. Basic functionality. Used it for my trip and it handled everything well. The weight works smoothly. Highly recommend.,0.9348,0.432,0.0,0.568,0.39,0.5787,0.7441,Positive
RYQ1S4DJ9DV3UY,B942B5AE28,Aristocrat,3,So-so,"Decent product overall. Simple design but wheel quality. The lock is okay, nothing extraordinary. Serves its purpose for the price.",2026-03-08,False,0,"So-so. Decent product overall. Simple design but wheel quality. The lock is okay, nothing extraordinary. Serves its purpose for the price.",0.3291,0.105,0.0,0.895,0.2,0.5048,0.2839,Positive
RU8E6XFWZ73WHC,B942B5AE28,Aristocrat,4,Worth the money,"Five stars! Basic functionality, simple design, and excellent wheels. What more can you ask for at this price?",2026-01-20,True,0,"Worth the money. Five stars! Basic functionality, simple design, and excellent wheels. What more can you ask for at this price?",0.7088,0.237,0.0,0.763,0.375,0.4164,0.592,Positive
R7KRGI4JWPXEFA,B942B5AE28,Aristocrat,4,Great product!,Excellent luggage! Simple design and basic functionality. Very happy with my purchase. The build quality is really impressive. Would definitely buy again from Aristocrat.,2026-01-26,True,0,Great product!. Excellent luggage! Simple design and basic functionality. Very happy with my purchase. The build quality is really impressive. Would definitely buy again from Aristocrat.,0.9635,0.474,0.0,0.526,0.5714,0.676,0.8263,Positive
RKY8RYOZDPPBQU,B942B5AE28,Aristocrat,4,Amazing value,Amazing product at this price point. Basic functionality. The material feels durable and the zipper is very smooth. Recommended for frequent travelers.,2026-04-03,True,0,Amazing value. Amazing product at this price point. Basic functionality. The material feels durable and the zipper is very smooth. Recommended for frequent travelers.,0.9017,0.377,0.0,0.623,0.364,0.575,0.7135,Positive
R5QAFS4H6SSGFX,B942B5AE28,Aristocrat,3,Expected more,"Decent product overall. Lightweight but wheel quality. The build quality is okay, nothing extraordinary. Serves its purpose for the price.",2025-06-24,True,1,"Expected more. Decent product overall. Lightweight but wheel quality. The build quality is okay, nothing extraordinary. Serves its purpose for the price.",0.3291,0.101,0.0,0.899,0.2333,0.5111,0.2956,Positive
R6XNQXU71SEL8M,B942B5AE28,Aristocrat,3,Okay for the price,Mixed feelings about this one. Lightweight is great but handle issues is disappointing. Would rate it average.,2025-05-27,True,0,Okay for the price. Mixed feelings about this one. Lightweight is great but handle issues is disappointing. Would rate it average.,-0.3182,0.152,0.163,0.684,0.11,0.52,-0.1683,Negative
RR1930I6G61PCW,B942B5AE28,Aristocrat,5,Must buy!,Great quality for the price. Most affordable. Used it for my trip and it handled everything well. The material works smoothly. Highly recommend.,2026-02-09,False,1,Must buy!. Great quality for the price. Most affordable. Used it for my trip and it handled everything well. The material works smoothly. Highly recommend.,0.8513,0.297,0.0,0.703,0.4867,0.5967,0.7237,Positive
R47LZN9UHJPKHF,B942B5AE28,Aristocrat,4,Must buy!,Very practical and well-designed. Lightweight. The interiors are well-organized with multiple pockets. build quality quality is commendable.,2025-07-12,True,0,Must buy!. Very practical and well-designed. Lightweight. The interiors are well-organized with multiple pockets. build quality quality is commendable.,0.0,0.0,0.0,1.0,0.1,0.15,0.035,Neutral
RMOTCG06XR3URM,B942B5AE28,Aristocrat,3,Average product,"It's okay. Most affordable. wheel quality though. For this price range, I guess it's acceptable. The handle is mediocre.",2025-05-27,True,2,"Average product. It's okay. Most affordable. wheel quality though. For this price range, I guess it's acceptable. The handle is mediocre.",0.4939,0.181,0.0,0.819,0.0875,0.6,0.3517,Positive
R5UESDRBTA3K3O,B942B5AE28,Aristocrat,4,Best luggage ever,This is my second purchase from Aristocrat and they never disappoint. Simple design. The handle is even better than my previous bag.,2025-10-07,False,3,Best luggage ever. This is my second purchase from Aristocrat and they never disappoint. Simple design. The handle is even better than my previous bag.,0.854,0.298,0.0,0.702,0.2667,0.2648,0.6484,Positive
RBPH5CH3L16CR3,BB53BAB1B9,Aristocrat,3,Average product,"Good for the price but has some issues. Simple design. However, cheap material feel. The wheels could be better. 3/5 would buy again.",2025-06-24,True,1,"Average product. Good for the price but has some issues. Simple design. However, cheap material feel. The wheels could be better. 3/5 would buy again.",0.7003,0.201,0.0,0.799,0.29,0.5114,0.5567,Positive
R075RE0DRIMR25,BB53BAB1B9,Aristocrat,4,Fantastic purchase,"Good product, delivered on time. Most affordable. The wheels impressed me the most. Using it regularly now - no complaints so far!",2025-12-13,False,0,"Fantastic purchase. Good product, delivered on time. Most affordable. The wheels impressed me the most. Using it regularly now - no complaints so far!",0.9032,0.378,0.0,0.622,0.4607,0.6538,0.7483,Positive
RB1ZPPEP69NGPC,BB53BAB1B9,Aristocrat,4,Amazing value,Bought for my parents - they loved it! Most affordable and easy to maneuver. The weight makes it very convenient to use.,2025-12-11,False,0,Amazing value. Bought for my parents - they loved it! Most affordable and easy to maneuver. The weight makes it very convenient to use.,0.9268,0.404,0.0,0.596,0.5217,0.6667,0.785,Positive
RCEGBMXIKVRECJ,BB53BAB1B9,Aristocrat,3,Average product,"Decent product overall. Most affordable but wheel quality. The weight is okay, nothing extraordinary. Serves its purpose for the price.",2025-07-04,True,1,"Average product. Decent product overall. Most affordable but wheel quality. The weight is okay, nothing extraordinary. Serves its purpose for the price.",0.3291,0.101,0.0,0.899,0.225,0.5111,0.2927,Positive
RKXSJZSB6ZWKHE,BB53BAB1B9,Aristocrat,4,Super happy,This is my second purchase from Aristocrat and they never disappoint. Lightweight. The material is even better than my previous bag.,2025-07-16,True,1,Super happy. This is my second purchase from Aristocrat and they never disappoint. Lightweight. The material is even better than my previous bag.,0.9146,0.402,0.0,0.598,0.2933,0.4667,0.6972,Positive
R9ZXQERBKN3DKV,BB53BAB1B9,Aristocrat,3,Average product,"Good for the price but has some issues. Lightweight. However, wheel quality. The material could be better. 3/5 would buy again.",2025-07-29,False,0,"Average product. Good for the price but has some issues. Lightweight. However, wheel quality. The material could be better. 3/5 would buy again.",0.7003,0.216,0.0,0.784,0.35,0.5,0.5777,Positive
RXB1761M3J1HA0,BB53BAB1B9,Aristocrat,3,Average product,"Average quality. Simple design which is nice, but zipper failure. Not bad for occasional trips but frequent travelers should consider spending more.",2025-05-25,True,0,"Average product. Average quality. Simple design which is nice, but zipper failure. Not bad for occasional trips but frequent travelers should consider spending more.",0.058,0.182,0.143,0.675,0.1037,0.4499,0.074,Neutral
R87K9TPZ1J8Q9I,BB53BAB1B9,Aristocrat,4,Best luggage ever,Very practical and well-designed. Most affordable. The interiors are well-organized with multiple pockets. wheels quality is commendable.,2026-04-01,True,0,Best luggage ever. Very practical and well-designed. Most affordable. The interiors are well-organized with multiple pockets. wheels quality is commendable.,0.6369,0.181,0.0,0.819,0.425,0.275,0.5627,Positive
RNX23VEULJGQPQ,BB53BAB1B9,Aristocrat,3,Not bad,Product looks good but poor durability. Simple design saves it somewhat. Usable but don't expect premium quality at this price.,2025-10-07,True,2,Not bad. Product looks good but poor durability. Simple design saves it somewhat. Usable but don't expect premium quality at this price.,-0.3127,0.143,0.154,0.703,0.1625,0.556,-0.1464,Neutral
RJVLCG1J5EWFWB,BB53BAB1B9,Aristocrat,5,Excellent quality,Worth every rupee! Most affordable and simple design. Took it on a 2-week trip and came back without any scratches. Aristocrat quality is reliable.,2026-02-09,True,0,Excellent quality. Worth every rupee! Most affordable and simple design. Took it on a 2-week trip and came back without any scratches. Aristocrat quality is reliable.,0.7088,0.197,0.0,0.803,0.375,0.3914,0.592,Positive
R9A44TBIDSECHU,BB53BAB1B9,Aristocrat,3,Not bad,"Decent product overall. Basic functionality but poor durability. The compartments is okay, nothing extraordinary. Serves its purpose for the price.",2025-04-25,True,0,"Not bad. Decent product overall. Basic functionality but poor durability. The compartments is okay, nothing extraordinary. Serves its purpose for the price.",-0.2204,0.156,0.151,0.693,0.1357,0.5083,-0.0958,Neutral
R2MOXQ9WFB76AV,BB53BAB1B9,Aristocrat,4,Fantastic purchase,I bought this for my recent vacation and it was perfect. Most affordable and the lock is top notch. Aristocrat has done a great job with this one.,2025-10-30,True,1,Fantastic purchase. I bought this for my recent vacation and it was perfect. Most affordable and the lock is top notch. Aristocrat has done a great job with this one.,0.9217,0.337,0.0,0.663,0.5333,0.65,0.7858,Positive
RXF1X889U9W0TE,BB53BAB1B9,Aristocrat,3,Average product,"It's okay. Simple design. zipper failure though. For this price range, I guess it's acceptable. The compartments is mediocre.",2025-07-12,True,0,"Average product. It's okay. Simple design. zipper failure though. For this price range, I guess it's acceptable. The compartments is mediocre.",-0.0258,0.165,0.129,0.706,-0.0933,0.5114,-0.0494,Neutral
RQ0EI05NMS6XVQ,BA5DCD1573,Aristocrat,4,Love it!,"Good product, delivered on time. Basic functionality. The material impressed me the most. Using it regularly now - no complaints so far!",2025-09-06,True,2,"Love it!. Good product, delivered on time. Basic functionality. The material impressed me the most. Using it regularly now - no complaints so far!",0.9192,0.395,0.0,0.605,0.4214,0.5574,0.745,Positive
